asin,keyword,match_type,date,impressions,clicks,cpc,ad_spend,attributed_sales,attributed_units,acos,roas
LKN-Weight-GAIN01,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,1,0,27.67,5.83,0.0,0,0.0,0.0
LKN-Weight-GAIN01,naturacare naturals,BROAD,2026-01-15,43,1,93.06,50.76,0.0,0,0.0,0.0
Slim01,naturacare naturals,PHRASE,2026-01-15,76,1,7.99,7.12,472.74,1,0.015061132969496975,66.39606741573034
YF-QA0C-YDO2,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,1,0,0.89,0.1,0.0,0,0.0,0.0
Slim01,naturacare weight loss powder,BROAD,2026-01-15,100,4,15.7,56.52,1370.0,2,0.041255474452554744,24.239207360226466
sunscreendrops50ml,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,3,1,3.18,2.72,0.0,0,0.0,0.0
sunscreendrops50ml,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,19,2,9.95,12.79,0.0,0,0.0,0.0
XA-UIID-K1KF,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,37,1,14.34,12.75,0.0,0,0.0,0.0
XA-UIID-K1KF,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,4,1,22.92,10.19,0.0,0,0.0,0.0
XA-UIID-K1KF,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,1,0,4.42,0.98,0.0,0,0.0,0.0
XA-UIID-K1KF,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,6,1,21.09,9.37,0.0,0,0.0,0.0
sunscreendrops50ml,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,5,1,11.61,4.97,0.0,0,0.0,0.0
Y0-LR81-7OHE,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,26,1,8.22,7.31,0.0,0,0.0,0.0
Y0-LR81-7OHE,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,0,0,2.53,0.56,0.0,0,0.0,0.0
Y0-LR81-7OHE,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,4,1,12.09,5.37,0.0,0,0.0,0.0
YF-QA0C-YDO2,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,38,1,2.88,1.28,2862.59,7,0.00044714751326595844,2236.3984375
YF-QA0C-YDO2,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,4,0,4.6,1.02,0.0,0,0.0,0.0
YF-QA0C-YDO2,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,6,0,4.24,0.94,0.0,0,0.0,0.0
LH-QRXG-BC86,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,5,2,12.5,16.07,0.0,0,0.0,0.0
Y0-LR81-7OHE,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,3,1,13.14,5.84,0.0,0,0.0,0.0
sunscreendrops50ml,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,1,1,1.42,0.61,0.0,0,0.0,0.0
Slim02,weight loss products,PHRASE,2026-01-15,57,0,12.82,3.21,0.0,0,0.0,0.0
Slim02,weight loss powder,PHRASE,2026-01-15,13,1,21.13,15.85,0.0,0,0.0,0.0
Slim01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,4,1,9.63,9.63,0.0,0,0.0,0.0
Slim01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,96,5,12.76,51.06,0.0,0,0.0,0.0
Slim01,weight loss kit,EXACT,2026-01-15,349,1,70.5,52.87,0.0,0,0.0,0.0
Slim01,weight loss powder,PHRASE,2026-01-15,10,3,15.42,34.69,0.0,0,0.0,0.0
Slim01,weight loss products,PHRASE,2026-01-15,43,1,9.35,7.01,0.0,0,0.0,0.0
Slim02,belly fat burner,EXACT,2026-01-15,525,1,70.5,52.87,0.0,0,0.0,0.0
Slim02,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,9275,202,20.88,3424.18,29818.91,30,0.11483250058436073,8.708336010373287
Slim02,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,38,1,32.78,32.78,0.0,0,0.0,0.0
Slim02,naturacare naturals,BROAD,2026-01-15,18,1,74.28,32.41,0.0,0,0.0,0.0
Slim02,naturacare naturals,PHRASE,2026-01-15,140,4,23.4,83.38,0.0,0,0.0,0.0
Slim02,naturacare naturals weight loss powder,BROAD,2026-01-15,239,2,33.61,53.77,1303.45,1,0.041252061835897046,24.241212572066207
Slim02,naturacare weight loss powder,BROAD,2026-01-15,53,3,14.11,33.87,1820.1,2,0.01860886764463491,53.7378210806023
Slim02,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,25,1,14.75,14.75,0.0,0,0.0,0.0
Slim02,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,3261,49,28.33,1133.26,3123.55,4,0.36281154455667425,2.7562518751213316
Slim02,weight loss kit,EXACT,2026-01-15,705,3,74.18,166.9,0.0,0,0.0,0.0
Slim01,naturacare naturals weight loss powder,BROAD,2026-01-15,169,0,32.51,13.0,0.0,0,0.0,0.0
LH-QRXG-BC86,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,1,1,3.99,3.42,0.0,0,0.0,0.0
MC-Q0EB-BKWT,face wash naturacare,BROAD,2026-01-15,1,1,10.66,10.66,0.0,0,0.0,0.0
LH-QRXG-BC86,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,0,1,1.79,0.77,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare naturals,BROAD,2026-01-15,76,1,33.77,36.84,257.91,1,0.14284052576480166,7.000814332247557
6A-X1F7-F5Q6,naturacare saffron night gel,PHRASE,2026-01-15,2,2,3.1,6.21,458.59,1,0.013541507664798622,73.84702093397745
6A-X1F7-F5Q6,night gel,BROAD,2026-01-15,9,1,18.32,18.32,0.0,0,0.0,0.0
6A-X1F7-F5Q6,saffron gel,PHRASE,2026-01-15,9,1,13.02,13.02,0.0,0,0.0,0.0
6A-X1F7-F5Q6,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,11,4,7.59,22.78,458.61,1,0.04967183445629184,20.132133450395084
6Z-V54C-G5K5,naturacare naturals,BROAD,2026-01-15,46,0,61.2,13.35,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare naturals,PHRASE,2026-01-15,589,11,10.64,94.76,1065.66,3,0.08892141958973782,11.245884339383707
6Z-V54C-G5K5,naturacare naturals,PHRASE,2026-01-15,362,2,19.28,34.35,0.0,0,0.0,0.0
abcmalt-200g,abc milk mix powder,PHRASE,2026-01-15,299,4,18.38,55.13,0.0,0,0.0,0.0
abcmalt-200g,abc mix powder,PHRASE,2026-01-15,462,1,20.78,20.78,0.0,0,0.0,0.0
abcmalt-200g,abc mix powder,EXACT,2026-01-15,695,4,34.18,102.53,0.0,0,0.0,0.0
abcmalt-200g,abc powder,PHRASE,2026-01-15,84,2,17.64,35.28,0.0,0,0.0,0.0
abcmalt-200g,abc powder for drinking,EXACT,2026-01-15,197,2,19.62,39.24,0.0,0,0.0,0.0
abcmalt-200g,naturacare naturals,BROAD,2026-01-15,18,0,12.5,4.09,114.16,0,0.03582690960056062,27.9119804400978
abcmalt-200g,abc malt powder,EXACT,2026-01-15,448,7,17.87,107.2,0.0,0,0.0,0.0
6A-X1F7-F5Q6,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,4,1,15.48,15.48,0.0,0,0.0,0.0
54-N90S-Z2EK,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,847,12,7.25,72.87,291.87,1,0.24966594716825985,4.005351996706463
54-N90S-Z2EK,nalangu maavu,EXACT,2026-01-15,148,4,16.54,49.62,516.65,1,0.09604180780025162,10.412132204756146
07-IRQL-T5BS,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,4,2,15.25,30.5,0.0,0,0.0,0.0
09-NY8V-51DZ,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,26,1,12.22,10.86,0.0,0,0.0,0.0
09-NY8V-51DZ,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,3,1,19.54,8.68,0.0,0,0.0,0.0
09-NY8V-51DZ,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,0,0,3.77,0.84,0.0,0,0.0,0.0
09-NY8V-51DZ,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,4,1,17.98,7.99,0.0,0,0.0,0.0
2V-LWYR-38TF,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,0,0,2.82,0.4,0.0,0,0.0,0.0
2V-LWYR-38TF,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,2,0,22.99,3.28,0.0,0,0.0,0.0
2V-LWYR-38TF,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,1,0,6.3,1.8,0.0,0,0.0,0.0
2V-LWYR-38TF,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,10,1,19.71,8.45,0.0,0,0.0,0.0
54-N90S-Z2EK,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,50,4,16.01,57.49,578.06,2,0.09945334394353529,10.054966081057573
54-N90S-Z2EK,herbal bathing powder,PHRASE,2026-01-15,10,1,55.53,55.53,516.65,1,0.10748088648020905,9.303979830722131
54-N90S-Z2EK,naturacare natural,PHRASE,2026-01-15,776,4,19.58,58.73,0.0,0,0.0,0.0
54-N90S-Z2EK,naturacare naturals,BROAD,2026-01-15,67,2,26.75,43.78,100.68,0,0.4348430671434247,2.2996802192782093
54-N90S-Z2EK,naturacare naturals,PHRASE,2026-01-15,520,16,8.43,112.61,415.98,1,0.2707101302947257,3.6939881005239323
54-N90S-Z2EK,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,293,18,17.03,244.47,163.38,0,1.4963275798751376,0.6683028592465333
abcmalt-200g,naturacare naturals,PHRASE,2026-01-15,143,3,3.94,10.53,471.68,1,0.02232445725915875,44.79392212725546
abcmalt-200g,malt powder,PHRASE,2026-01-15,617,17,15.26,213.62,585.84,1,0.3646388092311894,2.742439846456324
54-N90S-Z2EK,nalangu maavu,BROAD,2026-01-15,351,22,14.14,254.6,516.65,1,0.4927900900029033,2.029261586802828
AE-3VXL-VU22,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,2,0,15.92,3.98,0.0,0,0.0,0.0
FR-PG20-IO18,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,0,0,2.21,0.49,0.0,0,0.0,0.0
FR-PG20-IO18,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,2,1,10.56,4.69,0.0,0,0.0,0.0
HD001,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,4314,25,20.62,412.49,1370.01,4,0.3010853935372735,3.321316880409222
HD001,naturacare hair,PHRASE,2026-01-15,146,5,13.9,55.61,0.0,0,0.0,0.0
HD001,naturacare naturals,PHRASE,2026-01-15,173,5,8.6,38.33,0.0,0,0.0,0.0
HD001,naturacare naturals hair dye,EXACT,2026-01-15,95,33,10.78,290.95,3196.73,7,0.09101488083134954,10.987214297989345
FR-PG20-IO18,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,1,1,11.48,5.1,0.0,0,0.0,0.0
HD001,laxmi  natural hair dye,EXACT,2026-01-15,4,4,3.35,10.04,0.0,0,0.0,0.0
HD001,natural hair dye,BROAD,2026-01-15,2,2,27.66,55.32,0.0,0,0.0,0.0
HD001,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,6,1,8.54,8.54,0.0,0,0.0,0.0
JI-PN5X-GKO1,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,1,0,18.23,4.56,0.0,0,0.0,0.0
JI-PN5X-GKO1,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,0,0,17.27,2.16,0.0,0,0.0,0.0
JI-PN5X-GKO1,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,0,1,16.76,10.48,0.0,0,0.0,0.0
AE-3VXL-VU22,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,15,1,16.81,8.41,0.0,0,0.0,0.0
HD001,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,27,9,19.91,139.34,456.68,1,0.3051151791188578,3.277450839672743
FR-PG20-IO18,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,10,1,7.18,6.38,0.0,0,0.0,0.0
HD001,naturacare naturals,BROAD,2026-01-15,22,1,27.31,14.9,0.0,0,0.0,0.0
CA-AE0J-5F22,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,1,1,17.2,10.75,0.0,0,0.0,0.0
F4-YFRN-XJE0,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,310,5,4.66,18.39,631.14,2,0.02913775073676205,34.319738988580745
B0-BVJJ-KPBN,herbal shampoo,PHRASE,2026-01-15,5,1,32.78,32.78,0.0,0,0.0,0.0
CA-AE0J-5F22,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,2,0,18.71,4.68,0.0,0,0.0,0.0
CA-AE0J-5F22,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,0,0,17.72,2.22,0.0,0,0.0,0.0
LH-QRXG-BC86,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,1,1,14.58,6.25,0.0,0,0.0,0.0
CJ-HXDG-X2A4,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,9,1,17.87,8.94,0.0,0,0.0,0.0
CJ-HXDG-X2A4,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,1,0,16.93,4.23,0.0,0,0.0,0.0
AE-3VXL-VU22,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,8,2,15.45,19.32,0.0,0,0.0,0.0
CJ-HXDG-X2A4,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,5,2,16.43,20.53,0.0,0,0.0,0.0
CO-WC3X-U97N,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,4,1,13.21,6.6,0.0,0,0.0,0.0
CO-WC3X-U97N,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,1,0,12.51,3.13,0.0,0,0.0,0.0
CO-WC3X-U97N,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,2,2,12.14,15.18,0.0,0,0.0,0.0
F4-YFRN-XJE0,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,18,2,10.29,14.51,1249.96,5,0.011608371467886971,86.144727773949
F4-YFRN-XJE0,naturacare naturals,BROAD,2026-01-15,60,0,4.57,0.5,0.0,0,0.0,0.0
F4-YFRN-XJE0,naturacare naturals,PHRASE,2026-01-15,469,1,1.44,1.28,0.0,0,0.0,0.0
F4-YFRN-XJE0,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-15,107,7,10.94,61.7,353.28,1,0.17464900362318841,5.7257698541329
LKN-Weight-GAIN01,weight gain powder naturacare,EXACT,2026-01-16,1,1,4.96,4.96,0.0,0,0.0,0.0
LKN-Weight-GAIN02,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,595,8,18.88,129.18,2218.08,2,0.058239558537113184,17.17045982350209
LKN-Weight-GAIN01,weight gain powder,PHRASE,2026-01-16,1191,21,34.96,594.36,1755.57,4,0.33855670807771837,2.953714920250353
Slim01,belly fat burner,EXACT,2026-01-16,451,1,73.2,36.6,0.0,0,0.0,0.0
LKN-Weight-GAIN02,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,37,3,14.25,37.49,0.0,0,0.0,0.0
LKN-Weight-GAIN01,weight gainer,EXACT,2026-01-16,15,1,40.89,40.89,0.0,0,0.0,0.0
LKN-Weight-GAIN01,weight gain powder,EXACT,2026-01-16,129,4,44.3,132.9,0.0,0,0.0,0.0
LKN-Weight-GAIN02,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,1,1,12.37,6.51,0.0,0,0.0,0.0
QP-AMD8-Y9KH,naturacare naturals,PHRASE,2026-01-16,380,2,16.43,31.46,0.0,0,0.0,0.0
MC-Q0EB-BKWT,naturacare,BROAD,2026-01-16,1,1,1.78,1.78,0.0,0,0.0,0.0
MC-Q0EB-BKWT,vitamin c,BROAD,2026-01-16,1,1,13.34,13.34,0.0,0,0.0,0.0
MC-Q0EB-BKWT,vitamin c face wash,BROAD,2026-01-16,6,1,20.93,20.93,0.0,0,0.0,0.0
NC-W1A4-6XI4,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,16,4,13.8,44.17,0.0,0,0.0,0.0
NC-W1A4-6XI4,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,0,1,1.83,1.46,0.0,0,0.0,0.0
QP-AMD8-Y9KH,naturacare naturals,BROAD,2026-01-16,17,0,29.22,2.5,0.0,0,0.0,0.0
LKN-Weight-GAIN01,weight gain,BROAD,2026-01-16,33,9,29.16,204.14,587.15,1,0.34767946861960314,2.8762124032526697
MC-Q0EB-BKWT,face wash naturacare,BROAD,2026-01-16,20,2,7.74,15.48,0.0,0,0.0,0.0
LKN-Weight-GAIN01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,1,1,9.57,4.53,0.0,0,0.0,0.0
LKN-Gummies01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,2,2,21.01,42.02,0.0,0,0.0,0.0
LKN-Weight-GAIN01,naturacare weight gain powder,EXACT,2026-01-16,6,5,2.6,10.38,587.15,1,0.0176786170484544,56.5655105973025
Slim01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,8068,170,11.85,1635.36,18200.15,31,0.08985420449831456,11.129139761275807
LKN-Gummies01,naturacare hair gummies,PHRASE,2026-01-16,9,1,17.08,17.08,0.0,0,0.0,0.0
LKN-Gummies01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,2469,17,29.02,406.31,1741.82,4,0.23326750180845324,4.286923777411336
LKN-HGOIL-200ML,ayurvedic oil,BROAD,2026-01-16,5,1,28.37,28.37,0.0,0,0.0,0.0
LKN-HGOIL-200ML,naturacare hair oil,BROAD,2026-01-16,245,5,8.88,35.52,521.92,1,0.06805640711220111,14.69369369369369
LKN-HGOIL-200ML,naturacare naturals,PHRASE,2026-01-16,403,5,21.0,80.4,0.0,0,0.0,0.0
LKN-HGOIL-200ML,naturacare naturals,BROAD,2026-01-16,42,1,20.66,24.2,0.0,0,0.0,0.0
LKN-HGOIL-200ML,naturacare oil,PHRASE,2026-01-16,1,1,1.96,1.96,521.92,1,0.003755364806866953,266.2857142857143
LKN-HGOIL-200ML,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,10,1,9.51,9.51,516.65,1,0.018407045388560923,54.327024185068346
LKN-Redensyl serum,naturacare naturals,PHRASE,2026-01-16,300,2,26.92,51.53,0.0,0,0.0,0.0
LKN-Redensyl serum,naturacare naturals,BROAD,2026-01-16,14,0,47.86,4.1,0.0,0,0.0,0.0
LKN-Redensyl serum,redensyl serum,BROAD,2026-01-16,4,2,14.59,29.18,1043.8,1,0.02795554703966277,35.77107607950651
LKN-Weight-GAIN01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,537,8,14.6,89.9,587.15,1,0.15311249254875248,6.531145717463848
LKN-Weight-GAIN01,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,33,3,11.02,26.09,0.0,0,0.0,0.0
LKN-Weight-GAIN01,naturacare naturals,BROAD,2026-01-16,15,0,39.05,8.37,0.0,0,0.0,0.0
LKN-Weight-GAIN01,naturacare naturals,PHRASE,2026-01-16,336,6,21.96,105.11,685.0,1,0.15344525547445256,6.5169822091142615
LKN-Weight-GAIN01,naturacare naturals weight gain powder,EXACT,2026-01-16,21,11,2.47,22.19,0.0,0,0.0,0.0
LKN-Weight-GAIN01,laxmi  weight gain powder,EXACT,2026-01-16,4,1,4.21,4.21,0.0,0,0.0,0.0
Slim01,naturacare naturals,BROAD,2026-01-16,10,0,6.6,0.28,0.0,0,0.0,0.0
Y0-LR81-7OHE,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,30,5,11.03,42.5,0.0,0,0.0,0.0
Slim01,naturacare naturals weight loss powder,BROAD,2026-01-16,165,1,45.16,22.58,0.0,0,0.0,0.0
sunscreendrops50ml,naturacare naturals,PHRASE,2026-01-16,361,4,25.04,71.91,0.0,0,0.0,0.0
sunscreendrops50ml,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,205,0,32.04,8.01,0.0,0,0.0,0.0
sunscreendrops50ml,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,3,0,17.53,4.38,0.0,0,0.0,0.0
WT-U58E-RPQB,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,26,1,11.93,9.55,0.0,0,0.0,0.0
WT-U58E-RPQB,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,1,0,1.58,0.32,0.0,0,0.0,0.0
XA-UIID-K1KF,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,11,1,12.37,5.5,0.0,0,0.0,0.0
XA-UIID-K1KF,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,83,1,14.1,6.27,0.0,0,0.0,0.0
XA-UIID-K1KF,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,21,2,13.75,16.8,0.0,0,0.0,0.0
XA-UIID-K1KF,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,38,1,13.79,12.26,0.0,0,0.0,0.0
Y0-LR81-7OHE,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,9,2,9.89,19.06,0.0,0,0.0,0.0
Y0-LR81-7OHE,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,65,2,11.28,21.72,0.0,0,0.0,0.0
Y0-LR81-7OHE,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,17,7,11.0,58.23,0.0,0,0.0,0.0
LKN-Gummies01,naturacare biotin hair gummies,PHRASE,2026-01-16,7,2,9.89,19.78,0.0,0,0.0,0.0
YF-QA0C-YDO2,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,11,1,12.35,7.32,0.0,0,0.0,0.0
YF-QA0C-YDO2,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,83,1,14.07,8.34,342.5,1,0.024350364963503648,41.067146282973624
YF-QA0C-YDO2,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,21,2,13.72,22.36,342.5,1,0.06528467153284671,15.3175313059034
YF-QA0C-YDO2,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,38,1,13.77,16.32,0.0,0,0.0,0.0
sunscreendrops50ml,naturacare naturals,BROAD,2026-01-16,16,0,44.53,5.73,0.0,0,0.0,0.0
Slim01,naturacare naturals,PHRASE,2026-01-16,211,1,3.71,3.55,0.0,0,0.0,0.0
sunscreendrops50ml,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,5,0,16.91,4.23,0.0,0,0.0,0.0
Slim02,weight loss powder,BROAD,2026-01-16,7,2,22.14,33.21,0.0,0,0.0,0.0
Slim01,naturacare weight loss powder,BROAD,2026-01-16,136,8,17.41,113.13,1272.15,2,0.08892819243013794,11.245027844073192
Slim01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,4,2,5.02,10.04,0.0,0,0.0,0.0
Slim01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,353,7,12.5,74.98,685.0,1,0.10945985401459854,9.135769538543611
Slim01,weight loss kit,EXACT,2026-01-16,266,1,67.61,33.81,0.0,0,0.0,0.0
Slim01,weight loss powder,PHRASE,2026-01-16,13,3,13.06,32.65,0.0,0,0.0,0.0
Slim01,weight loss powder,BROAD,2026-01-16,7,2,14.24,21.36,0.0,0,0.0,0.0
Slim02,belly fat burner,EXACT,2026-01-16,545,3,78.05,195.12,0.0,0,0.0,0.0
Slim02,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,7508,160,17.94,2332.19,24765.56,22,0.09417069511046793,10.61901474579687
Slim02,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,245,6,28.51,142.53,0.0,0,0.0,0.0
Slim02,naturacare naturals,PHRASE,2026-01-16,123,5,25.59,97.96,0.0,0,0.0,0.0
Slim02,naturacare naturals,BROAD,2026-01-16,6,0,45.5,7.8,0.0,0,0.0,0.0
Slim02,naturacare naturals weight loss powder,BROAD,2026-01-16,333,4,30.43,106.52,0.0,0,0.0,0.0
Slim02,naturacare weight loss powder,BROAD,2026-01-16,118,4,13.74,48.08,0.0,0,0.0,0.0
Slim02,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,4,1,15.07,15.07,0.0,0,0.0,0.0
Slim02,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,4638,60,28.51,1396.77,1820.11,2,0.7674096620533924,1.3030849746200162
Slim02,weight loss kit,EXACT,2026-01-16,321,3,72.09,180.23,0.0,0,0.0,0.0
Slim02,weight loss powder,PHRASE,2026-01-16,13,3,20.31,50.77,0.0,0,0.0,0.0
sunscreendrops50ml,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,9,0,24.87,6.22,0.0,0,0.0,0.0
LKN-Gummies01,gummy hair growth,EXACT,2026-01-16,358,1,50.01,50.01,0.0,0,0.0,0.0
LKN-Gummies01,naturacare gummies,EXACT,2026-01-16,10,4,20.42,61.27,0.0,0,0.0,0.0
LKN-AS-02,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,0,1,0.43,0.22,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare saffron night gel,PHRASE,2026-01-16,4,1,4.67,4.67,0.0,0,0.0,0.0
6A-X1F7-F5Q6,saffron gel,PHRASE,2026-01-16,17,1,21.48,21.48,0.0,0,0.0,0.0
6Z-V54C-G5K5,naturacare naturals,PHRASE,2026-01-16,521,1,21.07,20.16,0.0,0,0.0,0.0
6Z-V54C-G5K5,naturacare naturals,BROAD,2026-01-16,24,0,37.46,1.61,0.0,0,0.0,0.0
abcmalt-200g,abc malt powder,EXACT,2026-01-16,705,15,18.14,217.68,0.0,0,0.0,0.0
abcmalt-200g,abc milk mix powder,PHRASE,2026-01-16,284,2,17.26,34.52,0.0,0,0.0,0.0
abcmalt-200g,abc mix powder,PHRASE,2026-01-16,446,2,18.08,36.15,0.0,0,0.0,0.0
abcmalt-200g,abc mix powder,EXACT,2026-01-16,1157,4,32.94,98.82,0.0,0,0.0,0.0
abcmalt-200g,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,300,4,10.44,31.33,585.84,1,0.05347876553325139,18.69901053303543
abcmalt-200g,naturacare naturals,PHRASE,2026-01-16,339,7,16.26,93.37,0.0,0,0.0,0.0
abcmalt-200g,naturacare naturals,BROAD,2026-01-16,15,0,28.91,7.43,0.0,0,0.0,0.0
abcmalt-200g,naturacare naturals abc malt,EXACT,2026-01-16,501,4,33.24,99.72,1270.84,2,0.07846778508702906,12.744083433614119
abcmalt-200g,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,1,1,9.4,9.4,0.0,0,0.0,0.0
abcmalt-200g,malt powder,PHRASE,2026-01-16,266,16,16.31,211.98,1112.96,2,0.19046506612995973,5.250306632701198
AE-3VXL-VU22,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,14,1,16.27,13.02,0.0,0,0.0,0.0
AE-3VXL-VU22,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-16,2,0,16.2,3.24,0.0,0,0.0,0.0
