asin,product_title,category,sub_category,date,units_sold,selling_price,unit_cost,fba_fees,revenue,profit_margin_pct,bsr_rank,stock_level,profit_per_unit,calc_revenue
B0BL43KX8L,"NaturaCare Natural Coffee De-Tan Scrub-50g with Coffee Extract, Olive oil, Almond oil, Hydrogenated Castor Oil, Micronized Nano-Particles, Emulsifying wax ||Organic Coffee De-Tan Scrub - Brighten & Nourish Skin with Natural Ingredients - Exfoliate & Remove Dark Spots||",Face care,De-Tan Scrub,2026-01-30,1,363.05,0.0,6.47,363.05,98.21787632557498,0,0,356.58,363.05
B0BL44DWR8,"NaturaCare Keratin Enriched Onion Shampoo-200ml with Aloe Vera, Coconut Oil, Bhringraj Extracts ||Strengthen & Restore Hair with Nourishing Ingredients||",Hair Shampoos,Onion Shampoos,2026-01-30,2,513.75,0.0,43.17,1027.5,91.5970802919708,0,0,470.58,1027.5
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-01-30,5,267.15,0.0,8.29,1068.6,96.89687441512258,0,0,258.85999999999996,1335.75
B09RSGYCC2,"NaturaCare Naturals Forehead Gel, 50gm | Soothing & Hydrating Gel for Smooth Skin | Reduces Fine Lines & Wrinkles | Anti-Aging Formula| Refreshing & Non-Greasy| Suitable for All Skin Types|",Hair Care,Forehead Gel,2026-01-30,1,541.15,0.0,18.96,541.15,96.4963503649635,0,0,522.1899999999999,541.15
B0BN98K2RV,"NaturaCare Natural Goat Milk Charcoal Soap-100 g with Goat Milk, Coconut Oil, Castor Oil, Charcoal Extracts || All-Natural Cleansing Bar for Soft, Smooth Skin||",Goat Milk Soap,Goat Milk Charcoal Soap,2026-01-30,1,239.75,0.0,6.71,239.75,97.20125130344108,0,0,233.04,239.75
B0BNBG9QDL,NaturaCare Natural Saffron Goat Milk Soap -100g ||Pure Luxury : Nourish Your Skin with Saffron-Infused Goat Milk Soap||,Goat Milk Soap,Saffron Goat Milk Soap,2026-01-30,4,239.75,0.0,8.85,719.25,96.30865484880083,0,0,230.9,959.0
B0BNBLMNDJ,"NaturaCare Rice Goat Milk Soap-100g Extra virgin olive oil, Farm fresh goat milk, Coconut oil ||100% Natural Ingredients for Radiant Skin ||",Goat Milk Soap,Goat Milk Soap,2026-01-30,2,239.75,0.0,9.7,479.5,95.95411887382691,0,0,230.05,479.5
B0BT7WG7WP,"NaturaCare Natural Sunscreen Spf 50-50G With Aqua, Avocado Oil, Glycerin, Triethanolamine, Edta, Cetyl, Titanium Dioxide, Zinc Oxide|Maximum Protection With Natural Ingredients|For All Skin Types",Body Lotion,Sunscreen Spf 50,2026-01-30,1,546.63,0.0,17.97,546.63,96.71258438065968,0,0,528.66,546.63
B0BTLXHXT8,NaturaCare Naturals Goat Milk Redwine Soap Bar-100g ||Pamper Your Skin with Antioxidant Rich Cleansing||,Goat Milk Soap,Goat Milk Redwine,2026-01-30,1,239.75,0.0,9.7,239.75,95.95411887382691,0,0,230.05,239.75
B0BN4F8PSR,"NaturaCare Natural Anti Black patch kit Cleanser (100ml), Gel (50g)||Radiant and Confident Clearer Skin Get rid of black patches pigmentation and reduce tan||",Face care,Facial Kit,2026-01-30,1,959.0,0.0,54.96,959.0,94.26903023983316,0,0,904.04,959.0
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-01-31,41,478.05,0.0,14.1,15775.55,97.0505177282711,0,0,463.95,19600.05
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-01-31,12,526.08,0.0,15.32,5260.8,97.08789537712896,0,0,510.76000000000005,6312.960000000001
B0DSJP1TZ8,"NaturaCare All NATURALS Milky Glow Niacinamide Sunscreen Drops SPF 50 | Lightweight, Hydrating, & Non-Greasy | Broad-Spectrum UVA/UV",skin glow and tan,Sunscreen Drops,2026-01-31,1,683.63,0.0,22.5,683.63,96.70874595907144,0,0,661.13,683.63
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-01-31,18,615.13,0.0,22.54,9226.95,96.33573390990523,0,0,592.59,11072.34
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-01-31,4,522.88,0.0,14.74,1568.65,97.18099755201958,0,0,508.14,2091.52
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-01-31,20,616.5,0.0,27.11,9864.0,95.60259529602595,0,0,589.39,12330.0
B0FYQBV8T2,"NaturaCare Naturals Slim & Strength Multi Grain Health Mix Powder 1 kg | Sprouted Millets, Pulses & Seeds Blend | Plant-Based Traditional Nutrition Mix",Weight Management,Weight Loss,2026-01-31,17,1368.63,0.0,114.22,19160.82,91.65442815077851,0,0,1254.41,23266.710000000003
B0G44HZFHD,"NaturaCare Naturals Advanced Hair Growth Serum 30 ml with Redensyl 3%, Anagain 4%, Baicapil 2% & Caffeine – Plant Based Serum to Stimulate Hair Regrowth, Support Hair Density & Scalp Care for Men & Women",Hair Care,Redensyl Hair Growth Serum,2026-01-31,2,1096.0,0.0,61.17,2192.0,94.41879562043795,0,0,1034.83,2192.0
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-01-31,4,609.65,0.0,21.92,1828.95,96.40449438202248,0,0,587.73,2438.6
B0GDTHS9ST,"NaturaCare Naturals 1kg Natural Mass Gainer Powder – 1,200+ Calories per Serving, Supports Muscle Gain, High-Calorie Nutrition Supplement for Men & Women",Weight Management,Weight Gain,2026-01-31,4,1164.5,0.0,57.94,3493.5,95.02447402318592,0,0,1106.56,4658.0
B0CV17GF6N,NaturaCare Naturals Vitamin C day cream | SPF 30 | Suitable for All Skin Types,Face care,Face Creams,2026-01-31,1,479.5,0.0,17.78,479.5,96.2919708029197,0,0,461.72,479.5
B0F6MZ1NRQ,"NaturaCare Anti-Dandruff Shampoo, 100m| Effective Scalp Treatment | Controls Flakes & Itch| Nourishing Formula for Healthy Hair",Hair Shampoos,Anti Dandruff Shampoo,2026-01-31,1,404.15,68.5,6.34,404.15,81.48212297414327,0,0,329.31,404.15
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-01-31,18,377.97,0.0,8.11,5669.61,97.85432706299441,0,0,369.86,6803.460000000001
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-01-31,11,602.8,0.0,22.19,5425.2,96.31884538818845,0,0,580.6099999999999,6630.799999999999
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-01-31,63,701.12,0.0,45.76,35757.0,93.47329986307622,0,0,655.36,44170.56
B09L1QFQV1,NaturaCare Naturals Almond Scrub 40 g | Almond Face Scrub – Exfoliating & Nourishing – Natural Glow,skin glow and tan,Facial Scrubs & Polishes,2026-01-31,1,335.65,0.0,9.17,335.65,97.26798748696558,0,0,326.47999999999996,335.65
B09RSGYCC2,"NaturaCare Naturals Forehead Gel, 50gm | Soothing & Hydrating Gel for Smooth Skin | Reduces Fine Lines & Wrinkles | Anti-Aging Formula| Refreshing & Non-Greasy| Suitable for All Skin Types|",Hair Care,Forehead Gel,2026-01-31,2,541.15,0.0,18.96,1082.3,96.4963503649635,0,0,522.1899999999999,1082.3
B0BK514DD7,"NaturaCare Naturals Red Sandal skin flow Gel-50g Formulated with Aloe Vera, Red sandal, Jojoba oil, Vitamin E and Vitamin B3 || Revitalize Your Skin - A Gentle and Nourishing Face Care Solution||",Face care,Skin Flow Gel,2026-01-31,1,472.65,0.0,21.67,472.65,95.41521210197821,0,0,450.97999999999996,472.65
B0BKLP3S8F,"NaturaCare Darkness Removal Cream (Neck And Underarm)-30G With Glycerin, Emulsifying Wax, Jojoba Oil, Acrylate Copolymer, Castor Oil, Cetyl, Ylang Ylang Oil, Vettivert Oil, Aqua",Body care,Neck And Underarm Darkness Removal Cream,2026-01-31,1,616.5,0.0,8.89,616.5,98.55798864557988,0,0,607.61,616.5
B0BL44DWR8,"NaturaCare Keratin Enriched Onion Shampoo-200ml with Aloe Vera, Coconut Oil, Bhringraj Extracts ||Strengthen & Restore Hair with Nourishing Ingredients||",Hair Shampoos,Onion Shampoos,2026-01-31,2,513.75,0.0,43.17,1027.5,91.5970802919708,0,0,470.58,1027.5
B0BK52C49W,"NaturaCare Red Sandal Exfoliate Scrubbing Face Wash-100ml with Micronized Nano-Particles,Red sandal extract,Hydroxyethyl Cellulose,Rose oil,Grape fruit oil,Lavender oil,Coco glucoside ||Natural Scrub for All Skin Types||",Face Wash,Red Sandal Exfoliate Face Wash,2026-01-31,2,448.68,0.0,13.34,897.35,97.0268342694125,0,0,435.34000000000003,897.36
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-01-31,2,267.15,0.0,8.29,534.3,96.89687441512258,0,0,258.85999999999996,534.3
B0BM4FZ8RM,"NaturaCare Aloe Vera Gel | Vitamin E, C and other minerals in Aloe vera keeps the skin moisturized 100g",skin glow and tan,Aloe Vera Gel,2026-01-31,1,431.55,0.0,40.42,431.55,90.63376202062334,0,0,391.13,431.55
B0BNBG9QDL,NaturaCare Natural Saffron Goat Milk Soap -100g ||Pure Luxury : Nourish Your Skin with Saffron-Infused Goat Milk Soap||,Goat Milk Soap,Saffron Goat Milk Soap,2026-01-31,2,239.75,0.0,8.85,479.5,96.30865484880083,0,0,230.9,479.5
B0BNBLMNDJ,"NaturaCare Rice Goat Milk Soap-100g Extra virgin olive oil, Farm fresh goat milk, Coconut oil ||100% Natural Ingredients for Radiant Skin ||",Goat Milk Soap,Goat Milk Soap,2026-01-31,1,239.75,0.0,9.7,239.75,95.95411887382691,0,0,230.05,239.75
B0BT7WG7WP,"NaturaCare Natural Sunscreen Spf 50-50G With Aqua, Avocado Oil, Glycerin, Triethanolamine, Edta, Cetyl, Titanium Dioxide, Zinc Oxide|Maximum Protection With Natural Ingredients|For All Skin Types",Body Lotion,Sunscreen Spf 50,2026-01-31,1,546.63,0.0,17.97,546.63,96.71258438065968,0,0,528.66,546.63
B0BL73PT5W,"NaturaCare Natural Anti-Acne Face Wash-100ml with Thulasi Extract, Sandal Oil, Neem Extract, Coco Glucoside ||Cleanses & Exfoliates for Clear & Refreshed Skin - All Skin Types ||",Face Wash,Anti-Acne Face Wash,2026-01-31,1,404.15,0.0,8.62,404.15,97.86712854138315,0,0,395.53,404.15
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-02-01,2,615.13,0.0,22.54,1230.26,96.33573390990523,0,0,592.59,1230.26
B0CVRXMYB6,"NaturaCare Naturals Rosemary Biotin Hair Growth Serum| | Stimulates Hair Growth & Strengthens Hair | Reduces Hair Fall & Promotes Scalp Health | Natural & Nourishing Formula""",Hair Care,Rosemary Biotin Hair Growth Serum,2026-02-01,1,820.63,0.0,54.96,820.63,93.30270645723408,0,0,765.67,820.63
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-02-01,31,479.5,0.0,14.1,11987.5,97.0594369134515,0,0,465.4,14864.5
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-02-01,7,548.0,0.0,15.32,3288.0,97.20437956204378,0,0,532.68,3836.0
B0DSJP1TZ8,"NaturaCare All NATURALS Milky Glow Niacinamide Sunscreen Drops SPF 50 | Lightweight, Hydrating, & Non-Greasy | Broad-Spectrum UVA/UV",skin glow and tan,Sunscreen Drops,2026-02-01,4,683.63,0.0,22.5,2050.89,96.70874595907144,0,0,661.13,2734.52
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-02-01,9,541.15,0.0,14.74,3788.05,97.2761711170655,0,0,526.41,4870.349999999999
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-02-01,18,597.32,0.0,22.19,8959.8,96.28507332752963,0,0,575.13,10751.76
B0F6N5XPBS,"NaturaCare Naturals Premium Herbal Shampoo | Volumizing, Nourishing & Anti Hair Fall | Paraben & Sulphate Free for All Hair Types | Natural Growth & Scalp Strength | 200 ml",Hair Shampoos,Herbal Shampoo,2026-02-01,2,404.15,0.0,10.28,808.3,97.45638995422492,0,0,393.87,808.3
B0FYQBV8T2,"NaturaCare Naturals Slim & Strength Multi Grain Health Mix Powder 1 kg | Sprouted Millets, Pulses & Seeds Blend | Plant-Based Traditional Nutrition Mix",Weight Management,Weight Loss,2026-02-01,52,1368.63,0.0,114.22,57482.46,91.65442815077851,0,0,1254.41,71168.76000000001
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-02-01,41,616.31,0.0,27.11,20338.34,95.60123963589751,0,0,589.1999999999999,25268.71
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-02-01,2,609.65,0.0,21.92,1219.3,96.40449438202248,0,0,587.73,1219.3
B0CV1638G6,NaturaCare Naturals Vitamin C + E face wash | Suitable for All Skin Types,Face Wash,Vitamin C +Face Wash,2026-02-01,2,479.5,0.0,11.85,959.0,97.52867570385818,0,0,467.65,959.0
B0F6MZ1NRQ,"NaturaCare Anti-Dandruff Shampoo, 100m| Effective Scalp Treatment | Controls Flakes & Itch| Nourishing Formula for Healthy Hair",Hair Shampoos,Anti Dandruff Shampoo,2026-02-01,2,404.15,68.5,6.34,808.3,81.48212297414327,0,0,329.31,808.3
B0GDTHS9ST,"NaturaCare Naturals 1kg Natural Mass Gainer Powder – 1,200+ Calories per Serving, Supports Muscle Gain, High-Calorie Nutrition Supplement for Men & Women",Weight Management,Weight Gain,2026-02-01,4,1164.5,0.0,57.94,3493.5,95.02447402318592,0,0,1106.56,4658.0
B0C28P4ZMV,"NaturaCare Hair Nourishment Kit || Natural Hair Oil, Biotin Hair Gummies, Forehead Gel || Aloe Vera, Vitamin B12",Hair Combo,"Natural Hair Oil, Biotin Hair Gummies, Forehead Gel",2026-02-01,1,1712.5,0.0,323.32,1712.5,81.12,0,0,1389.18,1712.5
B0CKBKJC3D,"NaturaCare NAturals Goat Milk Shampoo | Nourishing & Moisturizing Shampoo for Soft, Shiny Hair | Enriched with Natural Proteins & Vitamins | Suitable for All Hair Types""",Hair Shampoos,Goat Milk Shampoo,2026-02-01,1,472.65,0.0,21.02,472.65,95.5527345816143,0,0,451.63,472.65
B09L4ZTM2V,NaturaCare Natural Pimple Face Gel-50 G || Natural Pimple Gel with neem and turmeric - Convenient & Effective Solution for Clear Skin ||,Face gel,Pimple Face Gel,2026-02-01,1,404.15,0.0,3.88,404.15,99.03996041073859,0,0,400.27,404.15
B09RSGYCC2,"NaturaCare Naturals Forehead Gel, 50gm | Soothing & Hydrating Gel for Smooth Skin | Reduces Fine Lines & Wrinkles | Anti-Aging Formula| Refreshing & Non-Greasy| Suitable for All Skin Types|",Hair Care,Forehead Gel,2026-02-01,1,541.15,0.0,18.96,541.15,96.4963503649635,0,0,522.1899999999999,541.15
B0BK5186GV,NaturaCare Coffee Face Wash Radiant Complexion Coffee Face Wash with Organic Extract & Nourishing Ingredients100ml,Face Wash,Coffeeface Wash,2026-02-01,1,404.15,0.0,9.54,404.15,97.6394902882593,0,0,394.60999999999996,404.15
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-02-01,11,379.34,0.0,8.11,3414.04,97.86207623767595,0,0,371.22999999999996,4172.74
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-02-01,6,256.19,0.0,8.29,1280.95,96.76412037940591,0,0,247.9,1537.1399999999999
B0BN98K2RV,"NaturaCare Natural Goat Milk Charcoal Soap-100 g with Goat Milk, Coconut Oil, Castor Oil, Charcoal Extracts || All-Natural Cleansing Bar for Soft, Smooth Skin||",Goat Milk Soap,Goat Milk Charcoal Soap,2026-02-01,4,239.75,0.0,6.71,719.25,97.20125130344108,0,0,233.04,959.0
B0BL73PT5W,"NaturaCare Natural Anti-Acne Face Wash-100ml with Thulasi Extract, Sandal Oil, Neem Extract, Coco Glucoside ||Cleanses & Exfoliates for Clear & Refreshed Skin - All Skin Types ||",Face Wash,Anti-Acne Face Wash,2026-02-01,1,404.15,0.0,8.62,404.15,97.86712854138315,0,0,395.53,404.15
B0BT7WG7WP,"NaturaCare Natural Sunscreen Spf 50-50G With Aqua, Avocado Oil, Glycerin, Triethanolamine, Edta, Cetyl, Titanium Dioxide, Zinc Oxide|Maximum Protection With Natural Ingredients|For All Skin Types",Body Lotion,Sunscreen Spf 50,2026-02-01,1,546.63,0.0,17.97,546.63,96.71258438065968,0,0,528.66,546.63
B0BT7ZQ82C,NaturaCare Natural Vitamin C Foaming Face Wash Revitalize Your Skin with Antioxidant-Rich Formula|150ml,Face Wash,Vitamin C Foaming Face,2026-02-01,1,479.5,0.0,11.85,479.5,97.52867570385818,0,0,467.65,479.5
B0BTLXHXT8,NaturaCare Naturals Goat Milk Redwine Soap Bar-100g ||Pamper Your Skin with Antioxidant Rich Cleansing||,Goat Milk Soap,Goat Milk Redwine,2026-02-01,1,239.75,0.0,9.7,239.75,95.95411887382691,0,0,230.05,239.75
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-02-01,73,703.0,0.0,45.76,41476.75,93.49075391180655,0,0,657.24,51319.0
B0BNBG9QDL,NaturaCare Natural Saffron Goat Milk Soap -100g ||Pure Luxury : Nourish Your Skin with Saffron-Infused Goat Milk Soap||,Goat Milk Soap,Saffron Goat Milk Soap,2026-02-01,1,239.75,0.0,8.85,239.75,96.30865484880083,0,0,230.9,239.75
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-02-02,5,527.45,0.0,14.74,2109.8,97.20542231491136,0,0,512.71,2637.25
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-02-02,32,477.47,0.0,14.1,12414.26,97.04693488596142,0,0,463.37,15279.04
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-02-02,12,542.52,0.0,15.32,5425.2,97.1761409717614,0,0,527.1999999999999,6510.24
B0DSJJXMSR,NATURACARE NATURALS DeTan Serum| Brightening & Tan Removal Serum with Natural Extracts | Reduces Dark Spots & Uneven Skin Tone | Lightweight & Non-Greasy Formula,skin glow and tan,Detan Serum,2026-02-02,1,642.53,0.0,17.78,642.53,97.23281403202964,0,0,624.75,642.53
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-02-02,2,615.13,0.0,22.54,1230.26,96.33573390990523,0,0,592.59,1230.26
B0F6MZ1NRQ,"NaturaCare Anti-Dandruff Shampoo, 100m| Effective Scalp Treatment | Controls Flakes & Itch| Nourishing Formula for Healthy Hair",Hair Shampoos,Anti Dandruff Shampoo,2026-02-02,1,363.05,68.5,6.34,363.05,79.38575953725383,0,0,288.21000000000004,363.05
B0CVRXMYB6,"NaturaCare Naturals Rosemary Biotin Hair Growth Serum| | Stimulates Hair Growth & Strengthens Hair | Reduces Hair Fall & Promotes Scalp Health | Natural & Nourishing Formula""",Hair Care,Rosemary Biotin Hair Growth Serum,2026-02-02,1,820.63,0.0,54.96,820.63,93.30270645723408,0,0,765.67,820.63
B0FYQBV8T2,"NaturaCare Naturals Slim & Strength Multi Grain Health Mix Powder 1 kg | Sprouted Millets, Pulses & Seeds Blend | Plant-Based Traditional Nutrition Mix",Weight Management,Weight Loss,2026-02-02,65,1368.63,0.0,114.22,72537.39,91.65442815077851,0,0,1254.41,88960.95000000001
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-02-02,27,616.5,0.0,27.11,13563.0,95.60259529602595,0,0,589.39,16645.5
B0G44HZFHD,"NaturaCare Naturals Advanced Hair Growth Serum 30 ml with Redensyl 3%, Anagain 4%, Baicapil 2% & Caffeine – Plant Based Serum to Stimulate Hair Regrowth, Support Hair Density & Scalp Care for Men & Women",Hair Care,Redensyl Hair Growth Serum,2026-02-02,1,1096.0,0.0,61.17,1096.0,94.41879562043795,0,0,1034.83,1096.0
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-02-02,6,609.65,0.0,21.92,3048.25,96.40449438202248,0,0,587.73,3657.8999999999996
B0GDTHS9ST,"NaturaCare Naturals 1kg Natural Mass Gainer Powder – 1,200+ Calories per Serving, Supports Muscle Gain, High-Calorie Nutrition Supplement for Men & Women",Weight Management,Weight Gain,2026-02-02,7,1164.5,0.0,57.94,6987.0,95.02447402318592,0,0,1106.56,8151.5
B0F6N5XPBS,"NaturaCare Naturals Premium Herbal Shampoo | Volumizing, Nourishing & Anti Hair Fall | Paraben & Sulphate Free for All Hair Types | Natural Growth & Scalp Strength | 200 ml",Hair Shampoos,Herbal Shampoo,2026-02-02,2,404.15,0.0,10.28,808.3,97.45638995422492,0,0,393.87,808.3
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-02-02,16,609.65,0.0,22.19,7925.45,96.3602066759616,0,0,587.4599999999999,9754.4
B0BL44DWR8,"NaturaCare Keratin Enriched Onion Shampoo-200ml with Aloe Vera, Coconut Oil, Bhringraj Extracts ||Strengthen & Restore Hair with Nourishing Ingredients||",Hair Shampoos,Onion Shampoos,2026-02-02,2,513.75,0.0,43.17,1027.5,91.5970802919708,0,0,470.58,1027.5
B0CKBKJC3D,"NaturaCare NAturals Goat Milk Shampoo | Nourishing & Moisturizing Shampoo for Soft, Shiny Hair | Enriched with Natural Proteins & Vitamins | Suitable for All Hair Types""",Hair Shampoos,Goat Milk Shampoo,2026-02-02,2,472.65,0.0,21.02,945.3,95.5527345816143,0,0,451.63,945.3
B09RSGYCC2,"NaturaCare Naturals Forehead Gel, 50gm | Soothing & Hydrating Gel for Smooth Skin | Reduces Fine Lines & Wrinkles | Anti-Aging Formula| Refreshing & Non-Greasy| Suitable for All Skin Types|",Hair Care,Forehead Gel,2026-02-02,4,522.88,0.0,18.96,1568.65,96.37392900856794,0,0,503.92,2091.52
B0BKLRNDD2,"NaturaCare Keratin Enriched Onion Hair Conditioner - 110ml with Bhringraj Extracts,Onion Extracts,Olive oil,Rice water ||Revitalize Dull Hair for Silky, Smooth Locks||",Hair Shampoos,Conditioners,2026-02-02,1,409.63,0.0,17.25,409.63,95.78888265019651,0,0,392.38,409.63
B0BKZW578S,NaturaCare Natural Red Sandal Shine & Glow Face Pack-50g Natural & Pure Formula|,skin glow and tan,Face Pack,2026-02-02,1,404.15,0.0,9.7,404.15,97.59990102684647,0,0,394.45,404.15
B0BL73PT5W,"NaturaCare Natural Anti-Acne Face Wash-100ml with Thulasi Extract, Sandal Oil, Neem Extract, Coco Glucoside ||Cleanses & Exfoliates for Clear & Refreshed Skin - All Skin Types ||",Face Wash,Anti-Acne Face Wash,2026-02-02,2,404.15,0.0,8.62,808.3,97.86712854138315,0,0,395.53,808.3
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-02-02,10,267.15,0.0,8.29,2137.2,96.89687441512258,0,0,258.85999999999996,2671.5
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-02-02,12,375.93,0.0,8.11,3759.28,97.84268347830712,0,0,367.82,4511.16
B0BNBG9QDL,NaturaCare Natural Saffron Goat Milk Soap -100g ||Pure Luxury : Nourish Your Skin with Saffron-Infused Goat Milk Soap||,Goat Milk Soap,Saffron Goat Milk Soap,2026-02-02,1,215.09,0.0,8.85,215.09,95.88544330280348,0,0,206.24,215.09
B0BNBLMNDJ,"NaturaCare Rice Goat Milk Soap-100g Extra virgin olive oil, Farm fresh goat milk, Coconut oil ||100% Natural Ingredients for Radiant Skin ||",Goat Milk Soap,Goat Milk Soap,2026-02-02,1,239.75,0.0,9.7,239.75,95.95411887382691,0,0,230.05,239.75
